,t_2m:C,precip_1h:mm,wind_speed_10m:ms,Latitud,Longitud,Fecha,Hora
76,5.6,0.0,2.0,37.3886303,-5.9953403,2020-01-04,04
77,5.2,0.0,2.0,37.3886303,-5.9953403,2020-01-04,05
78,5.2,0.0,2.1,37.3886303,-5.9953403,2020-01-04,06
79,5.3,0.0,2.2,37.3886303,-5.9953403,2020-01-04,07
80,5.6,0.0,2.3,37.3886303,-5.9953403,2020-01-04,08
81,7.7,0.0,2.6,37.3886303,-5.9953403,2020-01-04,09
82,10.0,0.0,3.0,37.3886303,-5.9953403,2020-01-04,10
83,11.7,0.0,3.7,37.3886303,-5.9953403,2020-01-04,11
84,13.2,0.0,3.5,37.3886303,-5.9953403,2020-01-04,12
85,13.5,0.0,3.3,37.3886303,-5.9953403,2020-01-04,13
86,14.1,0.0,2.9,37.3886303,-5.9953403,2020-01-04,14
87,14.3,0.0,2.5,37.3886303,-5.9953403,2020-01-04,15
88,14.3,0.0,2.2,37.3886303,-5.9953403,2020-01-04,16
89,12.3,0.0,2.0,37.3886303,-5.9953403,2020-01-04,17
90,11.1,0.0,2.6,37.3886303,-5.9953403,2020-01-04,18
91,10.8,0.0,2.4,37.3886303,-5.9953403,2020-01-04,19
92,10.9,0.0,2.2,37.3886303,-5.9953403,2020-01-04,20
93,11.4,0.0,2.4,37.3886303,-5.9953403,2020-01-04,21
94,10.8,0.0,2.5,37.3886303,-5.9953403,2020-01-04,22
95,10.3,0.0,2.8,37.3886303,-5.9953403,2020-01-04,23
96,9.6,0.0,2.9,37.3886303,-5.9953403,2020-01-05,00
97,8.8,0.0,2.4,37.3886303,-5.9953403,2020-01-05,01
98,8.2,0.0,2.6,37.3886303,-5.9953403,2020-01-05,02
99,7.9,0.0,3.0,37.3886303,-5.9953403,2020-01-05,03
100,7.7,0.0,2.9,37.3886303,-5.9953403,2020-01-05,04
101,7.6,0.0,2.8,37.3886303,-5.9953403,2020-01-05,05
102,7.5,0.0,2.8,37.3886303,-5.9953403,2020-01-05,06
103,7.6,0.0,2.8,37.3886303,-5.9953403,2020-01-05,07
104,7.7,0.0,3.2,37.3886303,-5.9953403,2020-01-05,08
105,9.5,0.0,3.6,37.3886303,-5.9953403,2020-01-05,09
106,11.8,0.0,3.6,37.3886303,-5.9953403,2020-01-05,10
107,13.9,0.0,3.6,37.3886303,-5.9953403,2020-01-05,11
108,15.2,0.0,3.8,37.3886303,-5.9953403,2020-01-05,12
109,15.5,0.0,4.1,37.3886303,-5.9953403,2020-01-05,13
110,16.0,0.0,3.8,37.3886303,-5.9953403,2020-01-05,14
111,16.2,0.0,3.5,37.3886303,-5.9953403,2020-01-05,15
112,15.7,0.0,2.9,37.3886303,-5.9953403,2020-01-05,16
113,13.3,0.0,2.1,37.3886303,-5.9953403,2020-01-05,17
114,11.6,0.0,2.5,37.3886303,-5.9953403,2020-01-05,18
115,10.9,0.0,2.2,37.3886303,-5.9953403,2020-01-05,19
116,9.7,0.0,2.1,37.3886303,-5.9953403,2020-01-05,20
117,9.1,0.0,2.1,37.3886303,-5.9953403,2020-01-05,21
118,8.5,0.0,2.0,37.3886303,-5.9953403,2020-01-05,22
119,7.9,0.0,2.0,37.3886303,-5.9953403,2020-01-05,23
