,t_2m:C,precip_1h:mm,wind_speed_10m:ms,Latitud,Longitud,Fecha,Hora
0,5.6,0.0,1.1,37.9166355,-1.4779797,2020-01-01,00
1,6.9,0.0,0.8,37.9166355,-1.4779797,2020-01-01,01
2,7.8,0.0,0.7,37.9166355,-1.4779797,2020-01-01,02
3,7.8,0.0,0.5,37.9166355,-1.4779797,2020-01-01,03
4,7.4,0.0,0.5,37.9166355,-1.4779797,2020-01-01,04
5,6.8,0.0,0.8,37.9166355,-1.4779797,2020-01-01,05
6,7.2,0.0,0.8,37.9166355,-1.4779797,2020-01-01,06
7,6.7,0.0,1.1,37.9166355,-1.4779797,2020-01-01,07
8,6.6,0.0,1.0,37.9166355,-1.4779797,2020-01-01,08
9,8.5,0.0,0.5,37.9166355,-1.4779797,2020-01-01,09
10,10.4,0.0,0.3,37.9166355,-1.4779797,2020-01-01,10
11,11.9,0.0,0.4,37.9166355,-1.4779797,2020-01-01,11
12,13.1,0.0,0.7,37.9166355,-1.4779797,2020-01-01,12
13,13.7,0.0,0.9,37.9166355,-1.4779797,2020-01-01,13
14,14.1,0.0,1.1,37.9166355,-1.4779797,2020-01-01,14
15,13.9,0.0,1.3,37.9166355,-1.4779797,2020-01-01,15
16,12.6,0.0,1.0,37.9166355,-1.4779797,2020-01-01,16
17,9.6,0.0,1.8,37.9166355,-1.4779797,2020-01-01,17
18,7.9,0.0,1.7,37.9166355,-1.4779797,2020-01-01,18
19,7.4,0.0,1.4,37.9166355,-1.4779797,2020-01-01,19
20,7.2,0.0,1.2,37.9166355,-1.4779797,2020-01-01,20
21,7.6,0.0,0.9,37.9166355,-1.4779797,2020-01-01,21
22,7.4,0.0,0.8,37.9166355,-1.4779797,2020-01-01,22
23,8.0,0.0,0.6,37.9166355,-1.4779797,2020-01-01,23
24,7.8,0.0,0.4,37.9166355,-1.4779797,2020-01-02,00
25,6.8,0.0,0.9,37.9166355,-1.4779797,2020-01-02,01
26,6.7,0.0,0.6,37.9166355,-1.4779797,2020-01-02,02
27,6.1,0.0,0.7,37.9166355,-1.4779797,2020-01-02,03
28,6.1,0.0,1.0,37.9166355,-1.4779797,2020-01-02,04
29,6.7,0.0,0.7,37.9166355,-1.4779797,2020-01-02,05
30,6.1,0.0,0.7,37.9166355,-1.4779797,2020-01-02,06
31,5.8,0.0,0.9,37.9166355,-1.4779797,2020-01-02,07
32,5.1,0.0,0.8,37.9166355,-1.4779797,2020-01-02,08
33,7.1,0.0,0.5,37.9166355,-1.4779797,2020-01-02,09
34,8.6,0.0,0.2,37.9166355,-1.4779797,2020-01-02,10
35,10.0,0.0,0.8,37.9166355,-1.4779797,2020-01-02,11
36,11.5,0.0,1.2,37.9166355,-1.4779797,2020-01-02,12
37,11.8,0.0,1.6,37.9166355,-1.4779797,2020-01-02,13
38,12.3,0.0,1.8,37.9166355,-1.4779797,2020-01-02,14
39,12.2,0.0,1.7,37.9166355,-1.4779797,2020-01-02,15
40,11.4,0.0,1.3,37.9166355,-1.4779797,2020-01-02,16
41,9.5,0.0,1.4,37.9166355,-1.4779797,2020-01-02,17
42,8.0,0.0,1.2,37.9166355,-1.4779797,2020-01-02,18
43,6.2,0.0,1.4,37.9166355,-1.4779797,2020-01-02,19
44,5.2,0.0,1.1,37.9166355,-1.4779797,2020-01-02,20
45,5.4,0.0,1.1,37.9166355,-1.4779797,2020-01-02,21
46,6.4,0.0,1.0,37.9166355,-1.4779797,2020-01-02,22
47,8.1,0.0,0.8,37.9166355,-1.4779797,2020-01-02,23
48,8.0,0.0,0.7,37.9166355,-1.4779797,2020-01-03,00
49,7.5,0.0,0.9,37.9166355,-1.4779797,2020-01-03,01
50,7.9,0.0,0.5,37.9166355,-1.4779797,2020-01-03,02
51,7.4,0.0,0.7,37.9166355,-1.4779797,2020-01-03,03
52,7.0,0.0,1.0,37.9166355,-1.4779797,2020-01-03,04
53,8.0,0.0,1.0,37.9166355,-1.4779797,2020-01-03,05
54,8.2,0.0,1.1,37.9166355,-1.4779797,2020-01-03,06
55,7.6,0.0,1.2,37.9166355,-1.4779797,2020-01-03,07
56,8.3,0.0,0.7,37.9166355,-1.4779797,2020-01-03,08
57,9.8,0.0,0.5,37.9166355,-1.4779797,2020-01-03,09
58,11.7,0.0,0.2,37.9166355,-1.4779797,2020-01-03,10
59,13.2,0.0,0.2,37.9166355,-1.4779797,2020-01-03,11
60,14.4,0.0,0.4,37.9166355,-1.4779797,2020-01-03,12
61,15.5,0.0,0.6,37.9166355,-1.4779797,2020-01-03,13
62,15.8,0.0,0.5,37.9166355,-1.4779797,2020-01-03,14
63,15.6,0.0,0.6,37.9166355,-1.4779797,2020-01-03,15
64,14.4,0.0,0.4,37.9166355,-1.4779797,2020-01-03,16
65,12.7,0.0,1.1,37.9166355,-1.4779797,2020-01-03,17
66,9.4,0.0,2.2,37.9166355,-1.4779797,2020-01-03,18
67,9.0,0.0,2.1,37.9166355,-1.4779797,2020-01-03,19
68,8.3,0.0,2.2,37.9166355,-1.4779797,2020-01-03,20
69,7.3,0.0,2.3,37.9166355,-1.4779797,2020-01-03,21
70,6.7,0.0,2.6,37.9166355,-1.4779797,2020-01-03,22
71,6.3,0.0,2.9,37.9166355,-1.4779797,2020-01-03,23
72,5.7,0.0,3.0,37.9166355,-1.4779797,2020-01-04,00
73,5.5,0.0,2.4,37.9166355,-1.4779797,2020-01-04,01
74,5.1,0.0,2.3,37.9166355,-1.4779797,2020-01-04,02
75,5.4,0.0,2.2,37.9166355,-1.4779797,2020-01-04,03
76,5.4,0.0,2.1,37.9166355,-1.4779797,2020-01-04,04
77,5.5,0.0,1.9,37.9166355,-1.4779797,2020-01-04,05
78,5.4,0.0,1.5,37.9166355,-1.4779797,2020-01-04,06
79,6.1,0.0,1.4,37.9166355,-1.4779797,2020-01-04,07
80,6.2,0.0,1.4,37.9166355,-1.4779797,2020-01-04,08
81,8.2,0.0,1.1,37.9166355,-1.4779797,2020-01-04,09
82,9.7,0.0,1.3,37.9166355,-1.4779797,2020-01-04,10
83,10.6,0.0,1.8,37.9166355,-1.4779797,2020-01-04,11
84,11.3,0.0,1.6,37.9166355,-1.4779797,2020-01-04,12
85,11.6,0.0,1.5,37.9166355,-1.4779797,2020-01-04,13
86,11.9,0.0,1.7,37.9166355,-1.4779797,2020-01-04,14
87,12.0,0.0,1.7,37.9166355,-1.4779797,2020-01-04,15
88,11.5,0.0,1.2,37.9166355,-1.4779797,2020-01-04,16
89,10.0,0.0,1.3,37.9166355,-1.4779797,2020-01-04,17
90,9.6,0.0,1.2,37.9166355,-1.4779797,2020-01-04,18
91,8.9,0.0,0.5,37.9166355,-1.4779797,2020-01-04,19
92,6.9,0.0,1.1,37.9166355,-1.4779797,2020-01-04,20
93,5.5,0.0,1.3,37.9166355,-1.4779797,2020-01-04,21
94,4.5,0.0,1.0,37.9166355,-1.4779797,2020-01-04,22
95,4.0,0.0,0.8,37.9166355,-1.4779797,2020-01-04,23
96,4.9,0.0,1.8,37.9166355,-1.4779797,2020-01-05,00
97,5.3,0.0,1.7,37.9166355,-1.4779797,2020-01-05,01
98,5.1,0.0,1.6,37.9166355,-1.4779797,2020-01-05,02
99,4.3,0.0,1.4,37.9166355,-1.4779797,2020-01-05,03
100,4.2,0.0,1.3,37.9166355,-1.4779797,2020-01-05,04
101,4.6,0.0,1.5,37.9166355,-1.4779797,2020-01-05,05
102,4.7,0.0,1.8,37.9166355,-1.4779797,2020-01-05,06
103,4.9,0.0,1.6,37.9166355,-1.4779797,2020-01-05,07
104,6.0,0.0,1.3,37.9166355,-1.4779797,2020-01-05,08
105,8.7,0.0,1.0,37.9166355,-1.4779797,2020-01-05,09
106,10.7,0.0,0.6,37.9166355,-1.4779797,2020-01-05,10
107,12.0,0.0,1.0,37.9166355,-1.4779797,2020-01-05,11
108,13.0,0.0,1.2,37.9166355,-1.4779797,2020-01-05,12
109,13.6,0.0,1.5,37.9166355,-1.4779797,2020-01-05,13
110,14.0,0.0,1.3,37.9166355,-1.4779797,2020-01-05,14
111,14.0,0.0,1.0,37.9166355,-1.4779797,2020-01-05,15
112,12.9,0.0,0.8,37.9166355,-1.4779797,2020-01-05,16
113,12.1,0.0,1.3,37.9166355,-1.4779797,2020-01-05,17
114,10.7,0.0,0.4,37.9166355,-1.4779797,2020-01-05,18
115,7.8,0.0,1.0,37.9166355,-1.4779797,2020-01-05,19
116,8.4,0.0,0.8,37.9166355,-1.4779797,2020-01-05,20
117,9.2,0.0,0.9,37.9166355,-1.4779797,2020-01-05,21
118,9.0,0.0,1.0,37.9166355,-1.4779797,2020-01-05,22
119,9.2,0.0,0.9,37.9166355,-1.4779797,2020-01-05,23
120,9.7,0.0,0.8,37.9166355,-1.4779797,2020-01-06,00
121,7.2,0.0,1.7,37.9166355,-1.4779797,2020-01-06,01
122,6.4,0.0,1.7,37.9166355,-1.4779797,2020-01-06,02
123,6.6,0.0,1.6,37.9166355,-1.4779797,2020-01-06,03
124,7.1,0.0,1.4,37.9166355,-1.4779797,2020-01-06,04
125,7.1,0.0,1.1,37.9166355,-1.4779797,2020-01-06,05
126,6.9,0.0,0.9,37.9166355,-1.4779797,2020-01-06,06
127,6.7,0.0,0.7,37.9166355,-1.4779797,2020-01-06,07
128,6.6,0.0,1.0,37.9166355,-1.4779797,2020-01-06,08
129,8.6,0.0,0.9,37.9166355,-1.4779797,2020-01-06,09
130,10.9,0.0,0.6,37.9166355,-1.4779797,2020-01-06,10
131,12.3,0.0,0.7,37.9166355,-1.4779797,2020-01-06,11
132,13.2,0.0,0.9,37.9166355,-1.4779797,2020-01-06,12
133,13.4,0.0,1.1,37.9166355,-1.4779797,2020-01-06,13
134,13.7,0.0,1.3,37.9166355,-1.4779797,2020-01-06,14
135,13.6,0.0,1.7,37.9166355,-1.4779797,2020-01-06,15
136,12.3,0.0,1.2,37.9166355,-1.4779797,2020-01-06,16
137,11.0,0.0,1.5,37.9166355,-1.4779797,2020-01-06,17
138,9.1,0.0,1.0,37.9166355,-1.4779797,2020-01-06,18
139,6.4,0.0,1.4,37.9166355,-1.4779797,2020-01-06,19
140,5.6,0.0,1.1,37.9166355,-1.4779797,2020-01-06,20
141,6.4,0.0,0.9,37.9166355,-1.4779797,2020-01-06,21
142,8.9,0.0,0.6,37.9166355,-1.4779797,2020-01-06,22
143,9.9,0.0,0.5,37.9166355,-1.4779797,2020-01-06,23
144,9.4,0.0,1.1,37.9166355,-1.4779797,2020-01-07,00
145,8.2,0.0,1.4,37.9166355,-1.4779797,2020-01-07,01
146,8.3,0.0,1.3,37.9166355,-1.4779797,2020-01-07,02
147,7.2,0.0,1.5,37.9166355,-1.4779797,2020-01-07,03
148,6.3,0.0,1.6,37.9166355,-1.4779797,2020-01-07,04
149,6.4,0.0,1.4,37.9166355,-1.4779797,2020-01-07,05
150,6.4,0.0,1.4,37.9166355,-1.4779797,2020-01-07,06
151,6.5,0.0,1.3,37.9166355,-1.4779797,2020-01-07,07
152,6.1,0.0,1.4,37.9166355,-1.4779797,2020-01-07,08
153,8.9,0.0,0.9,37.9166355,-1.4779797,2020-01-07,09
154,10.6,0.0,1.0,37.9166355,-1.4779797,2020-01-07,10
155,11.6,0.0,1.0,37.9166355,-1.4779797,2020-01-07,11
156,12.5,0.0,0.9,37.9166355,-1.4779797,2020-01-07,12
157,13.3,0.0,0.9,37.9166355,-1.4779797,2020-01-07,13
158,13.8,0.0,0.8,37.9166355,-1.4779797,2020-01-07,14
159,13.9,0.0,1.0,37.9166355,-1.4779797,2020-01-07,15
160,12.7,0.0,0.9,37.9166355,-1.4779797,2020-01-07,16
161,10.5,0.0,1.7,37.9166355,-1.4779797,2020-01-07,17
162,7.8,0.0,1.9,37.9166355,-1.4779797,2020-01-07,18
163,6.5,0.0,1.7,37.9166355,-1.4779797,2020-01-07,19
164,6.7,0.0,1.0,37.9166355,-1.4779797,2020-01-07,20
165,6.9,0.0,1.4,37.9166355,-1.4779797,2020-01-07,21
166,9.0,0.0,1.2,37.9166355,-1.4779797,2020-01-07,22
167,9.9,0.0,0.9,37.9166355,-1.4779797,2020-01-07,23
168,9.8,0.0,1.1,37.9166355,-1.4779797,2020-01-08,00
169,8.5,0.0,1.5,37.9166355,-1.4779797,2020-01-08,01
170,8.7,0.0,1.6,37.9166355,-1.4779797,2020-01-08,02
171,9.3,0.0,1.6,37.9166355,-1.4779797,2020-01-08,03
172,7.5,0.0,2.2,37.9166355,-1.4779797,2020-01-08,04
173,7.5,0.0,2.4,37.9166355,-1.4779797,2020-01-08,05
174,7.1,0.0,2.3,37.9166355,-1.4779797,2020-01-08,06
175,7.2,0.0,2.0,37.9166355,-1.4779797,2020-01-08,07
176,8.1,0.0,1.6,37.9166355,-1.4779797,2020-01-08,08
177,10.5,0.0,0.8,37.9166355,-1.4779797,2020-01-08,09
178,11.9,0.0,1.2,37.9166355,-1.4779797,2020-01-08,10
179,12.7,0.0,2.2,37.9166355,-1.4779797,2020-01-08,11
180,12.9,0.0,2.4,37.9166355,-1.4779797,2020-01-08,12
181,12.7,0.0,2.1,37.9166355,-1.4779797,2020-01-08,13
182,12.9,0.0,1.9,37.9166355,-1.4779797,2020-01-08,14
183,12.6,0.0,1.7,37.9166355,-1.4779797,2020-01-08,15
184,11.8,0.0,1.2,37.9166355,-1.4779797,2020-01-08,16
185,8.0,0.0,2.0,37.9166355,-1.4779797,2020-01-08,17
186,7.0,0.0,1.6,37.9166355,-1.4779797,2020-01-08,18
187,6.8,0.0,1.5,37.9166355,-1.4779797,2020-01-08,19
188,6.9,0.0,1.3,37.9166355,-1.4779797,2020-01-08,20
189,6.6,0.0,1.0,37.9166355,-1.4779797,2020-01-08,21
190,5.9,0.0,0.9,37.9166355,-1.4779797,2020-01-08,22
191,5.8,0.0,0.9,37.9166355,-1.4779797,2020-01-08,23
192,6.6,0.0,0.5,37.9166355,-1.4779797,2020-01-09,00
193,6.2,0.0,0.9,37.9166355,-1.4779797,2020-01-09,01
194,5.5,0.0,1.2,37.9166355,-1.4779797,2020-01-09,02
195,4.7,0.0,1.3,37.9166355,-1.4779797,2020-01-09,03
196,4.5,0.0,1.2,37.9166355,-1.4779797,2020-01-09,04
197,6.0,0.0,1.2,37.9166355,-1.4779797,2020-01-09,05
198,6.4,0.0,1.2,37.9166355,-1.4779797,2020-01-09,06
199,6.2,0.0,1.2,37.9166355,-1.4779797,2020-01-09,07
200,5.8,0.0,1.3,37.9166355,-1.4779797,2020-01-09,08
201,8.4,0.0,1.1,37.9166355,-1.4779797,2020-01-09,09
202,10.1,0.0,0.4,37.9166355,-1.4779797,2020-01-09,10
203,11.1,0.0,0.7,37.9166355,-1.4779797,2020-01-09,11
204,11.9,0.0,1.0,37.9166355,-1.4779797,2020-01-09,12
205,12.8,0.0,1.2,37.9166355,-1.4779797,2020-01-09,13
206,13.3,0.0,1.4,37.9166355,-1.4779797,2020-01-09,14
207,13.3,0.0,1.5,37.9166355,-1.4779797,2020-01-09,15
208,12.5,0.0,1.6,37.9166355,-1.4779797,2020-01-09,16
209,8.7,0.0,2.0,37.9166355,-1.4779797,2020-01-09,17
210,8.0,0.0,2.0,37.9166355,-1.4779797,2020-01-09,18
211,7.4,0.0,1.8,37.9166355,-1.4779797,2020-01-09,19
212,7.1,0.0,2.0,37.9166355,-1.4779797,2020-01-09,20
213,7.3,0.0,2.2,37.9166355,-1.4779797,2020-01-09,21
214,6.5,0.0,1.9,37.9166355,-1.4779797,2020-01-09,22
215,5.1,0.0,1.5,37.9166355,-1.4779797,2020-01-09,23
216,5.3,0.0,0.9,37.9166355,-1.4779797,2020-01-10,00
217,5.4,0.0,0.7,37.9166355,-1.4779797,2020-01-10,01
218,6.2,0.0,1.1,37.9166355,-1.4779797,2020-01-10,02
219,7.5,0.0,1.0,37.9166355,-1.4779797,2020-01-10,03
220,7.3,0.0,1.1,37.9166355,-1.4779797,2020-01-10,04
221,5.0,0.0,1.3,37.9166355,-1.4779797,2020-01-10,05
222,4.7,0.0,1.1,37.9166355,-1.4779797,2020-01-10,06
223,4.5,0.0,1.4,37.9166355,-1.4779797,2020-01-10,07
224,6.1,0.0,1.9,37.9166355,-1.4779797,2020-01-10,08
225,9.9,0.0,3.7,37.9166355,-1.4779797,2020-01-10,09
226,11.3,0.0,5.1,37.9166355,-1.4779797,2020-01-10,10
227,11.7,0.0,5.2,37.9166355,-1.4779797,2020-01-10,11
228,12.2,0.0,4.4,37.9166355,-1.4779797,2020-01-10,12
229,12.1,0.0,4.1,37.9166355,-1.4779797,2020-01-10,13
230,12.7,0.0,4.5,37.9166355,-1.4779797,2020-01-10,14
231,12.6,0.0,4.8,37.9166355,-1.4779797,2020-01-10,15
232,11.9,0.0,4.4,37.9166355,-1.4779797,2020-01-10,16
233,9.9,0.0,3.0,37.9166355,-1.4779797,2020-01-10,17
234,8.2,0.0,2.5,37.9166355,-1.4779797,2020-01-10,18
235,7.4,0.0,2.3,37.9166355,-1.4779797,2020-01-10,19
236,7.5,0.0,3.3,37.9166355,-1.4779797,2020-01-10,20
237,7.8,0.0,4.3,37.9166355,-1.4779797,2020-01-10,21
238,8.0,0.0,4.6,37.9166355,-1.4779797,2020-01-10,22
239,7.7,0.0,4.2,37.9166355,-1.4779797,2020-01-10,23
240,7.6,0.0,3.6,37.9166355,-1.4779797,2020-01-11,00
241,7.2,0.0,2.6,37.9166355,-1.4779797,2020-01-11,01
242,5.7,0.0,2.7,37.9166355,-1.4779797,2020-01-11,02
243,5.8,0.0,3.2,37.9166355,-1.4779797,2020-01-11,03
244,6.2,0.0,3.4,37.9166355,-1.4779797,2020-01-11,04
245,6.5,0.0,3.2,37.9166355,-1.4779797,2020-01-11,05
246,6.8,0.0,3.0,37.9166355,-1.4779797,2020-01-11,06
247,7.1,0.0,3.0,37.9166355,-1.4779797,2020-01-11,07
248,7.3,0.0,2.9,37.9166355,-1.4779797,2020-01-11,08
249,8.5,0.0,3.0,37.9166355,-1.4779797,2020-01-11,09
250,10.1,0.0,3.2,37.9166355,-1.4779797,2020-01-11,10
251,11.3,0.0,3.2,37.9166355,-1.4779797,2020-01-11,11
252,12.0,0.0,2.7,37.9166355,-1.4779797,2020-01-11,12
253,12.7,0.0,2.5,37.9166355,-1.4779797,2020-01-11,13
254,13.0,0.0,2.5,37.9166355,-1.4779797,2020-01-11,14
255,12.9,0.0,2.2,37.9166355,-1.4779797,2020-01-11,15
256,12.3,0.0,1.8,37.9166355,-1.4779797,2020-01-11,16
257,9.2,0.0,1.8,37.9166355,-1.4779797,2020-01-11,17
258,9.7,0.0,0.9,37.9166355,-1.4779797,2020-01-11,18
259,8.8,0.0,0.1,37.9166355,-1.4779797,2020-01-11,19
260,6.0,0.0,1.0,37.9166355,-1.4779797,2020-01-11,20
261,4.6,0.0,1.2,37.9166355,-1.4779797,2020-01-11,21
262,4.3,0.0,1.0,37.9166355,-1.4779797,2020-01-11,22
263,4.0,0.0,1.0,37.9166355,-1.4779797,2020-01-11,23
264,3.5,0.0,1.1,37.9166355,-1.4779797,2020-01-12,00
265,3.1,0.0,1.3,37.9166355,-1.4779797,2020-01-12,01
266,3.6,0.0,1.4,37.9166355,-1.4779797,2020-01-12,02
267,4.4,0.0,1.4,37.9166355,-1.4779797,2020-01-12,03
268,4.4,0.0,1.6,37.9166355,-1.4779797,2020-01-12,04
269,4.1,0.0,1.7,37.9166355,-1.4779797,2020-01-12,05
270,3.8,0.0,1.9,37.9166355,-1.4779797,2020-01-12,06
271,3.5,0.0,2.1,37.9166355,-1.4779797,2020-01-12,07
272,4.1,0.0,1.9,37.9166355,-1.4779797,2020-01-12,08
273,8.3,0.0,1.8,37.9166355,-1.4779797,2020-01-12,09
274,10.6,0.0,1.9,37.9166355,-1.4779797,2020-01-12,10
275,11.9,0.0,2.3,37.9166355,-1.4779797,2020-01-12,11
276,13.1,0.0,2.9,37.9166355,-1.4779797,2020-01-12,12
277,13.7,0.0,2.9,37.9166355,-1.4779797,2020-01-12,13
278,14.1,0.0,2.7,37.9166355,-1.4779797,2020-01-12,14
279,14.0,0.0,2.6,37.9166355,-1.4779797,2020-01-12,15
280,12.7,0.0,1.5,37.9166355,-1.4779797,2020-01-12,16
281,8.3,0.0,2.4,37.9166355,-1.4779797,2020-01-12,17
282,6.6,0.0,2.2,37.9166355,-1.4779797,2020-01-12,18
283,6.4,0.0,1.7,37.9166355,-1.4779797,2020-01-12,19
284,5.6,0.0,1.5,37.9166355,-1.4779797,2020-01-12,20
285,5.2,0.0,1.4,37.9166355,-1.4779797,2020-01-12,21
286,4.8,0.0,1.3,37.9166355,-1.4779797,2020-01-12,22
287,4.9,0.0,1.1,37.9166355,-1.4779797,2020-01-12,23
288,5.1,0.0,1.0,37.9166355,-1.4779797,2020-01-13,00
289,5.1,0.0,0.9,37.9166355,-1.4779797,2020-01-13,01
290,5.4,0.0,1.1,37.9166355,-1.4779797,2020-01-13,02
291,5.2,0.0,1.2,37.9166355,-1.4779797,2020-01-13,03
292,5.6,0.0,1.0,37.9166355,-1.4779797,2020-01-13,04
293,5.6,0.0,0.9,37.9166355,-1.4779797,2020-01-13,05
294,5.8,0.0,0.9,37.9166355,-1.4779797,2020-01-13,06
295,5.3,0.0,0.8,37.9166355,-1.4779797,2020-01-13,07
296,4.6,0.0,1.0,37.9166355,-1.4779797,2020-01-13,08
297,6.6,0.0,0.7,37.9166355,-1.4779797,2020-01-13,09
298,8.7,0.0,0.3,37.9166355,-1.4779797,2020-01-13,10
299,10.2,0.0,0.8,37.9166355,-1.4779797,2020-01-13,11
300,11.7,0.0,0.9,37.9166355,-1.4779797,2020-01-13,12
301,12.8,0.0,1.1,37.9166355,-1.4779797,2020-01-13,13
302,13.4,0.0,1.5,37.9166355,-1.4779797,2020-01-13,14
303,13.4,0.0,1.8,37.9166355,-1.4779797,2020-01-13,15
304,12.1,0.0,1.4,37.9166355,-1.4779797,2020-01-13,16
305,8.4,0.0,1.8,37.9166355,-1.4779797,2020-01-13,17
306,7.2,0.0,1.7,37.9166355,-1.4779797,2020-01-13,18
307,6.9,0.0,1.7,37.9166355,-1.4779797,2020-01-13,19
308,6.0,0.0,1.4,37.9166355,-1.4779797,2020-01-13,20
309,5.2,0.0,0.9,37.9166355,-1.4779797,2020-01-13,21
310,4.9,0.0,1.7,37.9166355,-1.4779797,2020-01-13,22
311,5.4,0.0,1.8,37.9166355,-1.4779797,2020-01-13,23
312,4.9,0.0,1.3,37.9166355,-1.4779797,2020-01-14,00
313,5.1,0.0,1.3,37.9166355,-1.4779797,2020-01-14,01
314,2.4,0.0,1.9,37.9166355,-1.4779797,2020-01-14,02
315,2.2,0.0,1.9,37.9166355,-1.4779797,2020-01-14,03
316,1.9,0.0,1.9,37.9166355,-1.4779797,2020-01-14,04
317,2.1,0.0,2.2,37.9166355,-1.4779797,2020-01-14,05
318,2.3,0.0,2.2,37.9166355,-1.4779797,2020-01-14,06
319,3.6,0.0,1.8,37.9166355,-1.4779797,2020-01-14,07
320,4.9,0.0,1.5,37.9166355,-1.4779797,2020-01-14,08
321,7.5,0.0,0.8,37.9166355,-1.4779797,2020-01-14,09
322,9.7,0.0,0.2,37.9166355,-1.4779797,2020-01-14,10
323,11.1,0.0,0.5,37.9166355,-1.4779797,2020-01-14,11
324,12.3,0.0,1.3,37.9166355,-1.4779797,2020-01-14,12
325,13.4,0.0,2.0,37.9166355,-1.4779797,2020-01-14,13
326,13.8,0.0,2.1,37.9166355,-1.4779797,2020-01-14,14
327,13.5,0.0,2.2,37.9166355,-1.4779797,2020-01-14,15
328,12.2,0.0,1.9,37.9166355,-1.4779797,2020-01-14,16
329,8.3,0.0,1.8,37.9166355,-1.4779797,2020-01-14,17
330,7.2,0.0,1.6,37.9166355,-1.4779797,2020-01-14,18
331,6.4,0.0,1.5,37.9166355,-1.4779797,2020-01-14,19
332,5.6,0.0,1.2,37.9166355,-1.4779797,2020-01-14,20
333,5.2,0.0,1.2,37.9166355,-1.4779797,2020-01-14,21
334,5.5,0.0,2.0,37.9166355,-1.4779797,2020-01-14,22
335,5.7,0.0,2.1,37.9166355,-1.4779797,2020-01-14,23
336,4.9,0.0,2.0,37.9166355,-1.4779797,2020-01-15,00
337,4.0,0.0,1.8,37.9166355,-1.4779797,2020-01-15,01
338,3.5,0.0,1.4,37.9166355,-1.4779797,2020-01-15,02
339,3.2,0.0,1.1,37.9166355,-1.4779797,2020-01-15,03
340,2.8,0.0,1.1,37.9166355,-1.4779797,2020-01-15,04
341,5.5,0.0,0.9,37.9166355,-1.4779797,2020-01-15,05
342,6.7,0.0,0.7,37.9166355,-1.4779797,2020-01-15,06
343,6.4,0.0,0.8,37.9166355,-1.4779797,2020-01-15,07
344,6.3,0.0,0.7,37.9166355,-1.4779797,2020-01-15,08
345,8.2,0.0,0.4,37.9166355,-1.4779797,2020-01-15,09
346,10.4,0.0,0.1,37.9166355,-1.4779797,2020-01-15,10
347,11.8,0.0,0.5,37.9166355,-1.4779797,2020-01-15,11
348,13.0,0.0,0.8,37.9166355,-1.4779797,2020-01-15,12
349,14.6,0.0,1.4,37.9166355,-1.4779797,2020-01-15,13
350,15.0,0.0,1.6,37.9166355,-1.4779797,2020-01-15,14
351,14.7,0.0,1.9,37.9166355,-1.4779797,2020-01-15,15
352,13.6,0.0,1.3,37.9166355,-1.4779797,2020-01-15,16
353,9.7,0.0,2.1,37.9166355,-1.4779797,2020-01-15,17
354,8.7,0.0,2.1,37.9166355,-1.4779797,2020-01-15,18
355,8.0,0.0,1.7,37.9166355,-1.4779797,2020-01-15,19
356,6.8,0.0,1.3,37.9166355,-1.4779797,2020-01-15,20
357,6.4,0.0,1.0,37.9166355,-1.4779797,2020-01-15,21
358,6.3,0.0,0.8,37.9166355,-1.4779797,2020-01-15,22
359,9.9,0.0,0.9,37.9166355,-1.4779797,2020-01-15,23
360,9.4,0.0,1.6,37.9166355,-1.4779797,2020-01-16,00
361,9.0,0.0,1.8,37.9166355,-1.4779797,2020-01-16,01
362,8.5,0.0,1.8,37.9166355,-1.4779797,2020-01-16,02
363,7.5,0.0,1.9,37.9166355,-1.4779797,2020-01-16,03
364,7.4,0.0,1.8,37.9166355,-1.4779797,2020-01-16,04
365,7.6,0.0,1.7,37.9166355,-1.4779797,2020-01-16,05
366,7.6,0.0,1.7,37.9166355,-1.4779797,2020-01-16,06
367,7.4,0.0,1.8,37.9166355,-1.4779797,2020-01-16,07
368,7.8,0.0,1.7,37.9166355,-1.4779797,2020-01-16,08
369,10.8,0.0,1.2,37.9166355,-1.4779797,2020-01-16,09
370,13.1,0.0,0.5,37.9166355,-1.4779797,2020-01-16,10
371,14.6,0.0,0.4,37.9166355,-1.4779797,2020-01-16,11
372,15.4,0.0,0.9,37.9166355,-1.4779797,2020-01-16,12
373,15.8,0.0,1.3,37.9166355,-1.4779797,2020-01-16,13
374,16.2,0.0,1.8,37.9166355,-1.4779797,2020-01-16,14
375,16.1,0.0,2.1,37.9166355,-1.4779797,2020-01-16,15
376,14.9,0.0,2.2,37.9166355,-1.4779797,2020-01-16,16
377,10.5,0.0,2.0,37.9166355,-1.4779797,2020-01-16,17
378,8.7,0.0,2.1,37.9166355,-1.4779797,2020-01-16,18
379,8.6,0.0,2.0,37.9166355,-1.4779797,2020-01-16,19
380,8.1,0.0,2.5,37.9166355,-1.4779797,2020-01-16,20
381,8.1,0.0,2.2,37.9166355,-1.4779797,2020-01-16,21
382,6.9,0.0,1.6,37.9166355,-1.4779797,2020-01-16,22
383,6.0,0.0,1.0,37.9166355,-1.4779797,2020-01-16,23
384,5.8,0.0,1.0,37.9166355,-1.4779797,2020-01-17,00
385,5.3,0.0,1.0,37.9166355,-1.4779797,2020-01-17,01
386,5.4,0.0,1.1,37.9166355,-1.4779797,2020-01-17,02
