,t_2m:C,precip_1h:mm,wind_speed_10m:ms,Latitud,Longitud,Fecha,Hora
0,2.9,0.0,1.5,43.1595664,-4.0878382,2020-01-01,00
1,3.2,0.0,0.8,43.1595664,-4.0878382,2020-01-01,01
2,2.7,0.0,1.0,43.1595664,-4.0878382,2020-01-01,02
3,2.2,0.0,0.7,43.1595664,-4.0878382,2020-01-01,03
4,1.3,0.0,0.7,43.1595664,-4.0878382,2020-01-01,04
5,1.9,0.0,0.4,43.1595664,-4.0878382,2020-01-01,05
6,2.0,0.0,0.6,43.1595664,-4.0878382,2020-01-01,06
7,2.3,0.0,0.9,43.1595664,-4.0878382,2020-01-01,07
8,2.2,0.0,1.2,43.1595664,-4.0878382,2020-01-01,08
9,4.6,0.0,1.7,43.1595664,-4.0878382,2020-01-01,09
10,7.7,0.0,1.5,43.1595664,-4.0878382,2020-01-01,10
11,9.7,0.0,0.8,43.1595664,-4.0878382,2020-01-01,11
12,9.8,0.0,1.1,43.1595664,-4.0878382,2020-01-01,12
13,9.4,0.0,1.0,43.1595664,-4.0878382,2020-01-01,13
14,9.2,0.0,0.7,43.1595664,-4.0878382,2020-01-01,14
15,8.4,0.0,0.8,43.1595664,-4.0878382,2020-01-01,15
16,6.8,0.0,0.7,43.1595664,-4.0878382,2020-01-01,16
17,4.8,0.0,1.2,43.1595664,-4.0878382,2020-01-01,17
18,3.6,0.0,1.5,43.1595664,-4.0878382,2020-01-01,18
19,4.0,0.0,1.4,43.1595664,-4.0878382,2020-01-01,19
20,4.3,0.0,1.6,43.1595664,-4.0878382,2020-01-01,20
21,4.0,0.0,1.9,43.1595664,-4.0878382,2020-01-01,21
22,4.6,0.0,1.9,43.1595664,-4.0878382,2020-01-01,22
23,4.7,0.0,1.6,43.1595664,-4.0878382,2020-01-01,23
24,4.5,0.0,1.3,43.1595664,-4.0878382,2020-01-02,00
25,4.4,0.0,1.3,43.1595664,-4.0878382,2020-01-02,01
26,3.2,0.0,1.9,43.1595664,-4.0878382,2020-01-02,02
27,3.4,0.0,2.3,43.1595664,-4.0878382,2020-01-02,03
28,5.1,0.0,2.5,43.1595664,-4.0878382,2020-01-02,04
29,6.2,0.0,2.0,43.1595664,-4.0878382,2020-01-02,05
30,6.3,0.0,1.7,43.1595664,-4.0878382,2020-01-02,06
31,6.5,0.0,1.7,43.1595664,-4.0878382,2020-01-02,07
32,6.8,0.0,1.1,43.1595664,-4.0878382,2020-01-02,08
33,7.8,0.0,1.2,43.1595664,-4.0878382,2020-01-02,09
34,9.0,0.0,1.0,43.1595664,-4.0878382,2020-01-02,10
35,10.9,0.0,0.9,43.1595664,-4.0878382,2020-01-02,11
36,11.7,0.0,0.8,43.1595664,-4.0878382,2020-01-02,12
37,11.5,0.0,1.0,43.1595664,-4.0878382,2020-01-02,13
38,10.6,0.0,0.8,43.1595664,-4.0878382,2020-01-02,14
39,8.6,0.0,0.8,43.1595664,-4.0878382,2020-01-02,15
40,6.7,0.0,0.7,43.1595664,-4.0878382,2020-01-02,16
41,5.5,0.0,0.9,43.1595664,-4.0878382,2020-01-02,17
42,3.3,0.0,1.6,43.1595664,-4.0878382,2020-01-02,18
43,3.8,0.0,1.6,43.1595664,-4.0878382,2020-01-02,19
44,3.5,0.0,1.6,43.1595664,-4.0878382,2020-01-02,20
45,3.4,0.0,1.1,43.1595664,-4.0878382,2020-01-02,21
46,2.7,0.0,1.2,43.1595664,-4.0878382,2020-01-02,22
47,2.6,0.0,1.3,43.1595664,-4.0878382,2020-01-02,23
48,2.5,0.0,1.0,43.1595664,-4.0878382,2020-01-03,00
49,2.2,0.0,1.2,43.1595664,-4.0878382,2020-01-03,01
50,2.3,0.0,1.9,43.1595664,-4.0878382,2020-01-03,02
51,2.0,0.0,1.9,43.1595664,-4.0878382,2020-01-03,03
52,2.0,0.0,2.2,43.1595664,-4.0878382,2020-01-03,04
53,2.5,0.0,2.7,43.1595664,-4.0878382,2020-01-03,05
54,2.7,0.0,2.6,43.1595664,-4.0878382,2020-01-03,06
55,3.4,0.0,2.4,43.1595664,-4.0878382,2020-01-03,07
56,4.0,0.0,2.2,43.1595664,-4.0878382,2020-01-03,08
57,4.3,0.0,1.9,43.1595664,-4.0878382,2020-01-03,09
58,4.8,0.0,1.8,43.1595664,-4.0878382,2020-01-03,10
59,5.0,0.0,1.7,43.1595664,-4.0878382,2020-01-03,11
60,5.4,0.0,1.4,43.1595664,-4.0878382,2020-01-03,12
61,5.1,0.0,2.0,43.1595664,-4.0878382,2020-01-03,13
62,5.0,0.0,2.2,43.1595664,-4.0878382,2020-01-03,14
63,4.8,0.0,2.2,43.1595664,-4.0878382,2020-01-03,15
64,4.6,0.0,2.8,43.1595664,-4.0878382,2020-01-03,16
65,4.6,0.0,3.4,43.1595664,-4.0878382,2020-01-03,17
66,4.5,0.0,3.4,43.1595664,-4.0878382,2020-01-03,18
67,4.9,0.0,3.4,43.1595664,-4.0878382,2020-01-03,19
68,4.4,0.0,2.7,43.1595664,-4.0878382,2020-01-03,20
69,3.6,0.0,2.8,43.1595664,-4.0878382,2020-01-03,21
70,3.3,0.0,2.7,43.1595664,-4.0878382,2020-01-03,22
71,3.2,0.0,2.7,43.1595664,-4.0878382,2020-01-03,23
72,3.4,0.0,2.6,43.1595664,-4.0878382,2020-01-04,00
73,3.6,0.06,3.3,43.1595664,-4.0878382,2020-01-04,01
74,3.6,0.07,3.1,43.1595664,-4.0878382,2020-01-04,02
75,3.9,0.0,2.8,43.1595664,-4.0878382,2020-01-04,03
76,3.8,0.0,2.8,43.1595664,-4.0878382,2020-01-04,04
77,3.4,0.0,3.0,43.1595664,-4.0878382,2020-01-04,05
78,3.8,0.0,3.0,43.1595664,-4.0878382,2020-01-04,06
79,4.1,0.0,2.5,43.1595664,-4.0878382,2020-01-04,07
80,4.1,0.0,2.4,43.1595664,-4.0878382,2020-01-04,08
81,4.3,0.0,2.8,43.1595664,-4.0878382,2020-01-04,09
82,4.5,0.0,2.8,43.1595664,-4.0878382,2020-01-04,10
83,4.7,0.0,2.4,43.1595664,-4.0878382,2020-01-04,11
84,4.9,0.0,2.2,43.1595664,-4.0878382,2020-01-04,12
85,4.9,0.0,2.4,43.1595664,-4.0878382,2020-01-04,13
86,4.9,0.0,1.9,43.1595664,-4.0878382,2020-01-04,14
87,5.0,0.0,1.2,43.1595664,-4.0878382,2020-01-04,15
88,4.6,0.0,0.7,43.1595664,-4.0878382,2020-01-04,16
89,3.7,0.0,0.3,43.1595664,-4.0878382,2020-01-04,17
90,3.7,0.0,0.5,43.1595664,-4.0878382,2020-01-04,18
91,3.7,0.0,0.4,43.1595664,-4.0878382,2020-01-04,19
92,3.3,0.0,0.5,43.1595664,-4.0878382,2020-01-04,20
93,3.1,0.0,0.5,43.1595664,-4.0878382,2020-01-04,21
94,2.9,0.0,0.6,43.1595664,-4.0878382,2020-01-04,22
95,2.8,0.0,0.8,43.1595664,-4.0878382,2020-01-04,23
96,2.5,0.0,1.0,43.1595664,-4.0878382,2020-01-05,00
97,2.1,0.0,1.3,43.1595664,-4.0878382,2020-01-05,01
98,2.2,0.0,1.3,43.1595664,-4.0878382,2020-01-05,02
99,2.2,0.0,1.3,43.1595664,-4.0878382,2020-01-05,03
100,2.2,0.0,1.3,43.1595664,-4.0878382,2020-01-05,04
101,1.8,0.0,1.3,43.1595664,-4.0878382,2020-01-05,05
102,2.1,0.0,1.5,43.1595664,-4.0878382,2020-01-05,06
103,2.6,0.0,2.4,43.1595664,-4.0878382,2020-01-05,07
104,3.0,0.0,2.6,43.1595664,-4.0878382,2020-01-05,08
105,4.7,0.0,2.8,43.1595664,-4.0878382,2020-01-05,09
106,7.1,0.0,3.1,43.1595664,-4.0878382,2020-01-05,10
107,9.3,0.0,3.5,43.1595664,-4.0878382,2020-01-05,11
108,11.1,0.0,3.6,43.1595664,-4.0878382,2020-01-05,12
109,12.7,0.0,2.5,43.1595664,-4.0878382,2020-01-05,13
110,12.7,0.0,1.6,43.1595664,-4.0878382,2020-01-05,14
111,11.8,0.0,1.0,43.1595664,-4.0878382,2020-01-05,15
112,9.3,0.0,0.8,43.1595664,-4.0878382,2020-01-05,16
113,8.4,0.0,0.5,43.1595664,-4.0878382,2020-01-05,17
114,6.2,0.0,0.7,43.1595664,-4.0878382,2020-01-05,18
115,5.8,0.0,1.1,43.1595664,-4.0878382,2020-01-05,19
116,5.0,0.0,1.3,43.1595664,-4.0878382,2020-01-05,20
117,4.3,0.0,1.3,43.1595664,-4.0878382,2020-01-05,21
118,4.3,0.0,1.2,43.1595664,-4.0878382,2020-01-05,22
119,4.1,0.0,1.2,43.1595664,-4.0878382,2020-01-05,23
120,2.8,0.0,1.6,43.1595664,-4.0878382,2020-01-06,00
121,2.2,0.0,2.0,43.1595664,-4.0878382,2020-01-06,01
122,3.0,0.0,1.4,43.1595664,-4.0878382,2020-01-06,02
123,2.4,0.0,1.4,43.1595664,-4.0878382,2020-01-06,03
124,3.3,0.0,1.7,43.1595664,-4.0878382,2020-01-06,04
125,4.2,0.0,2.0,43.1595664,-4.0878382,2020-01-06,05
126,4.3,0.0,2.4,43.1595664,-4.0878382,2020-01-06,06
127,2.7,0.0,2.4,43.1595664,-4.0878382,2020-01-06,07
128,2.4,0.0,2.1,43.1595664,-4.0878382,2020-01-06,08
129,3.4,0.0,1.7,43.1595664,-4.0878382,2020-01-06,09
130,6.6,0.0,1.8,43.1595664,-4.0878382,2020-01-06,10
131,9.6,0.0,1.2,43.1595664,-4.0878382,2020-01-06,11
132,9.6,0.0,1.0,43.1595664,-4.0878382,2020-01-06,12
133,8.0,0.0,1.3,43.1595664,-4.0878382,2020-01-06,13
134,7.4,0.0,2.1,43.1595664,-4.0878382,2020-01-06,14
135,6.5,0.0,0.4,43.1595664,-4.0878382,2020-01-06,15
136,5.7,0.0,0.4,43.1595664,-4.0878382,2020-01-06,16
137,3.8,0.0,0.8,43.1595664,-4.0878382,2020-01-06,17
138,1.9,0.0,1.7,43.1595664,-4.0878382,2020-01-06,18
139,1.5,0.0,1.8,43.1595664,-4.0878382,2020-01-06,19
140,1.5,0.0,2.1,43.1595664,-4.0878382,2020-01-06,20
141,-0.1,0.0,2.6,43.1595664,-4.0878382,2020-01-06,21
142,-1.0,0.0,2.5,43.1595664,-4.0878382,2020-01-06,22
143,-1.1,0.0,2.2,43.1595664,-4.0878382,2020-01-06,23
144,0.1,0.0,1.5,43.1595664,-4.0878382,2020-01-07,00
145,1.3,0.0,1.6,43.1595664,-4.0878382,2020-01-07,01
146,1.5,0.0,1.8,43.1595664,-4.0878382,2020-01-07,02
147,1.6,0.0,1.5,43.1595664,-4.0878382,2020-01-07,03
148,3.1,0.0,1.3,43.1595664,-4.0878382,2020-01-07,04
149,3.4,0.0,1.7,43.1595664,-4.0878382,2020-01-07,05
150,3.5,0.0,1.7,43.1595664,-4.0878382,2020-01-07,06
151,2.8,0.0,2.8,43.1595664,-4.0878382,2020-01-07,07
152,3.2,0.0,3.0,43.1595664,-4.0878382,2020-01-07,08
153,5.3,0.0,1.8,43.1595664,-4.0878382,2020-01-07,09
154,8.5,0.0,1.3,43.1595664,-4.0878382,2020-01-07,10
155,11.1,0.0,1.0,43.1595664,-4.0878382,2020-01-07,11
156,12.1,0.0,1.0,43.1595664,-4.0878382,2020-01-07,12
157,12.8,0.0,1.3,43.1595664,-4.0878382,2020-01-07,13
158,12.3,0.0,0.9,43.1595664,-4.0878382,2020-01-07,14
159,11.7,0.0,0.4,43.1595664,-4.0878382,2020-01-07,15
160,10.4,0.0,0.5,43.1595664,-4.0878382,2020-01-07,16
161,8.7,0.0,0.7,43.1595664,-4.0878382,2020-01-07,17
162,5.6,0.0,1.1,43.1595664,-4.0878382,2020-01-07,18
163,5.5,0.0,0.8,43.1595664,-4.0878382,2020-01-07,19
164,5.7,0.0,0.9,43.1595664,-4.0878382,2020-01-07,20
165,5.0,0.0,1.2,43.1595664,-4.0878382,2020-01-07,21
166,4.7,0.0,1.3,43.1595664,-4.0878382,2020-01-07,22
167,4.6,0.0,1.5,43.1595664,-4.0878382,2020-01-07,23
168,3.8,0.0,1.7,43.1595664,-4.0878382,2020-01-08,00
169,3.5,0.0,1.9,43.1595664,-4.0878382,2020-01-08,01
170,4.1,0.0,1.6,43.1595664,-4.0878382,2020-01-08,02
171,4.6,0.0,1.5,43.1595664,-4.0878382,2020-01-08,03
172,5.0,0.0,1.5,43.1595664,-4.0878382,2020-01-08,04
173,5.2,0.0,1.4,43.1595664,-4.0878382,2020-01-08,05
174,5.0,0.0,1.6,43.1595664,-4.0878382,2020-01-08,06
175,6.3,0.0,1.3,43.1595664,-4.0878382,2020-01-08,07
176,6.6,0.0,1.1,43.1595664,-4.0878382,2020-01-08,08
177,7.0,0.0,0.9,43.1595664,-4.0878382,2020-01-08,09
178,9.6,0.0,0.8,43.1595664,-4.0878382,2020-01-08,10
179,11.7,0.0,0.6,43.1595664,-4.0878382,2020-01-08,11
180,12.5,0.0,0.6,43.1595664,-4.0878382,2020-01-08,12
181,11.3,0.0,0.5,43.1595664,-4.0878382,2020-01-08,13
182,10.9,0.0,0.9,43.1595664,-4.0878382,2020-01-08,14
183,10.4,0.0,1.3,43.1595664,-4.0878382,2020-01-08,15
184,9.9,0.0,1.5,43.1595664,-4.0878382,2020-01-08,16
185,8.7,0.0,2.0,43.1595664,-4.0878382,2020-01-08,17
186,7.7,0.0,2.8,43.1595664,-4.0878382,2020-01-08,18
187,6.9,0.0,2.8,43.1595664,-4.0878382,2020-01-08,19
188,5.7,0.0,2.8,43.1595664,-4.0878382,2020-01-08,20
189,5.1,0.0,2.5,43.1595664,-4.0878382,2020-01-08,21
190,4.8,0.0,2.7,43.1595664,-4.0878382,2020-01-08,22
191,4.4,0.0,2.3,43.1595664,-4.0878382,2020-01-08,23
192,3.3,0.0,1.7,43.1595664,-4.0878382,2020-01-09,00
193,2.5,0.0,2.0,43.1595664,-4.0878382,2020-01-09,01
194,3.1,0.0,1.9,43.1595664,-4.0878382,2020-01-09,02
195,2.7,0.0,1.7,43.1595664,-4.0878382,2020-01-09,03
196,2.5,0.0,1.8,43.1595664,-4.0878382,2020-01-09,04
197,2.9,0.0,1.8,43.1595664,-4.0878382,2020-01-09,05
198,3.2,0.0,1.7,43.1595664,-4.0878382,2020-01-09,06
199,3.6,0.0,2.2,43.1595664,-4.0878382,2020-01-09,07
200,4.4,0.0,2.5,43.1595664,-4.0878382,2020-01-09,08
201,7.0,0.0,2.7,43.1595664,-4.0878382,2020-01-09,09
202,10.9,0.0,3.9,43.1595664,-4.0878382,2020-01-09,10
203,13.1,0.0,4.5,43.1595664,-4.0878382,2020-01-09,11
204,13.8,0.0,4.8,43.1595664,-4.0878382,2020-01-09,12
205,13.3,0.0,6.2,43.1595664,-4.0878382,2020-01-09,13
206,12.3,0.0,5.4,43.1595664,-4.0878382,2020-01-09,14
207,7.6,0.0,9.1,43.1595664,-4.0878382,2020-01-09,15
208,6.1,0.0,5.3,43.1595664,-4.0878382,2020-01-09,16
209,5.5,0.0,4.5,43.1595664,-4.0878382,2020-01-09,17
210,5.4,0.0,2.7,43.1595664,-4.0878382,2020-01-09,18
211,5.0,0.0,2.1,43.1595664,-4.0878382,2020-01-09,19
212,3.5,0.0,3.3,43.1595664,-4.0878382,2020-01-09,20
213,2.8,0.0,4.0,43.1595664,-4.0878382,2020-01-09,21
214,2.9,0.0,3.8,43.1595664,-4.0878382,2020-01-09,22
215,1.9,0.0,4.2,43.1595664,-4.0878382,2020-01-09,23
216,1.4,0.0,4.5,43.1595664,-4.0878382,2020-01-10,00
217,2.2,0.0,4.8,43.1595664,-4.0878382,2020-01-10,01
218,2.5,0.0,5.1,43.1595664,-4.0878382,2020-01-10,02
219,2.5,0.0,5.4,43.1595664,-4.0878382,2020-01-10,03
220,2.3,0.0,5.7,43.1595664,-4.0878382,2020-01-10,04
221,2.3,0.0,6.3,43.1595664,-4.0878382,2020-01-10,05
222,2.3,0.0,7.1,43.1595664,-4.0878382,2020-01-10,06
223,2.8,0.0,7.3,43.1595664,-4.0878382,2020-01-10,07
224,3.1,0.0,6.9,43.1595664,-4.0878382,2020-01-10,08
225,3.3,0.0,6.9,43.1595664,-4.0878382,2020-01-10,09
226,3.5,0.0,7.1,43.1595664,-4.0878382,2020-01-10,10
227,3.8,0.0,6.9,43.1595664,-4.0878382,2020-01-10,11
228,4.1,0.0,6.8,43.1595664,-4.0878382,2020-01-10,12
229,4.4,0.0,6.7,43.1595664,-4.0878382,2020-01-10,13
230,4.1,0.0,5.7,43.1595664,-4.0878382,2020-01-10,14
231,3.9,0.0,5.0,43.1595664,-4.0878382,2020-01-10,15
232,3.6,0.0,4.4,43.1595664,-4.0878382,2020-01-10,16
233,3.2,0.0,3.0,43.1595664,-4.0878382,2020-01-10,17
234,2.8,0.0,2.2,43.1595664,-4.0878382,2020-01-10,18
235,2.7,0.0,1.4,43.1595664,-4.0878382,2020-01-10,19
236,2.7,0.0,0.9,43.1595664,-4.0878382,2020-01-10,20
237,2.6,0.0,0.6,43.1595664,-4.0878382,2020-01-10,21
238,2.7,0.0,0.7,43.1595664,-4.0878382,2020-01-10,22
239,2.5,0.0,1.2,43.1595664,-4.0878382,2020-01-10,23
240,2.2,0.0,1.1,43.1595664,-4.0878382,2020-01-11,00
241,0.4,0.0,0.8,43.1595664,-4.0878382,2020-01-11,01
242,0.0,0.0,0.8,43.1595664,-4.0878382,2020-01-11,02
243,-0.4,0.0,1.1,43.1595664,-4.0878382,2020-01-11,03
244,-0.8,0.0,1.5,43.1595664,-4.0878382,2020-01-11,04
245,-1.0,0.0,1.8,43.1595664,-4.0878382,2020-01-11,05
246,-1.1,0.0,2.1,43.1595664,-4.0878382,2020-01-11,06
247,-0.6,0.0,3.1,43.1595664,-4.0878382,2020-01-11,07
248,-0.4,0.0,3.8,43.1595664,-4.0878382,2020-01-11,08
249,1.8,0.0,3.8,43.1595664,-4.0878382,2020-01-11,09
250,4.3,0.0,3.3,43.1595664,-4.0878382,2020-01-11,10
251,6.2,0.0,2.9,43.1595664,-4.0878382,2020-01-11,11
252,7.9,0.0,2.1,43.1595664,-4.0878382,2020-01-11,12
253,9.2,0.0,1.3,43.1595664,-4.0878382,2020-01-11,13
254,9.4,0.0,1.0,43.1595664,-4.0878382,2020-01-11,14
255,8.9,0.0,1.2,43.1595664,-4.0878382,2020-01-11,15
256,7.3,0.0,1.1,43.1595664,-4.0878382,2020-01-11,16
257,6.0,0.0,1.6,43.1595664,-4.0878382,2020-01-11,17
258,2.9,0.0,1.9,43.1595664,-4.0878382,2020-01-11,18
259,3.0,0.0,2.0,43.1595664,-4.0878382,2020-01-11,19
260,2.9,0.0,2.0,43.1595664,-4.0878382,2020-01-11,20
261,2.4,0.0,1.9,43.1595664,-4.0878382,2020-01-11,21
262,1.9,0.0,1.8,43.1595664,-4.0878382,2020-01-11,22
263,2.1,0.0,1.7,43.1595664,-4.0878382,2020-01-11,23
264,1.4,0.0,1.3,43.1595664,-4.0878382,2020-01-12,00
265,0.7,0.0,1.3,43.1595664,-4.0878382,2020-01-12,01
266,1.4,0.0,1.4,43.1595664,-4.0878382,2020-01-12,02
267,1.8,0.0,1.5,43.1595664,-4.0878382,2020-01-12,03
268,1.9,0.0,1.2,43.1595664,-4.0878382,2020-01-12,04
269,2.1,0.0,1.1,43.1595664,-4.0878382,2020-01-12,05
270,1.5,0.0,1.3,43.1595664,-4.0878382,2020-01-12,06
271,0.2,0.0,1.7,43.1595664,-4.0878382,2020-01-12,07
272,0.8,0.0,1.9,43.1595664,-4.0878382,2020-01-12,08
273,2.8,0.0,2.0,43.1595664,-4.0878382,2020-01-12,09
274,5.8,0.0,1.6,43.1595664,-4.0878382,2020-01-12,10
275,7.9,0.0,1.0,43.1595664,-4.0878382,2020-01-12,11
276,8.8,0.0,0.9,43.1595664,-4.0878382,2020-01-12,12
277,9.3,0.0,1.4,43.1595664,-4.0878382,2020-01-12,13
278,9.0,0.0,1.6,43.1595664,-4.0878382,2020-01-12,14
279,8.5,0.0,1.1,43.1595664,-4.0878382,2020-01-12,15
280,7.7,0.0,0.6,43.1595664,-4.0878382,2020-01-12,16
281,6.6,0.0,0.5,43.1595664,-4.0878382,2020-01-12,17
282,2.9,0.0,1.0,43.1595664,-4.0878382,2020-01-12,18
283,2.7,0.0,1.4,43.1595664,-4.0878382,2020-01-12,19
284,1.4,0.0,2.0,43.1595664,-4.0878382,2020-01-12,20
285,0.7,0.0,2.1,43.1595664,-4.0878382,2020-01-12,21
286,0.6,0.0,2.0,43.1595664,-4.0878382,2020-01-12,22
287,0.8,0.0,2.0,43.1595664,-4.0878382,2020-01-12,23
288,0.5,0.0,1.8,43.1595664,-4.0878382,2020-01-13,00
289,-0.7,0.0,1.8,43.1595664,-4.0878382,2020-01-13,01
290,-1.1,0.0,1.7,43.1595664,-4.0878382,2020-01-13,02
291,-1.4,0.0,1.7,43.1595664,-4.0878382,2020-01-13,03
292,-0.8,0.0,1.6,43.1595664,-4.0878382,2020-01-13,04
293,0.0,0.0,1.7,43.1595664,-4.0878382,2020-01-13,05
294,0.8,0.0,2.0,43.1595664,-4.0878382,2020-01-13,06
295,1.9,0.0,2.2,43.1595664,-4.0878382,2020-01-13,07
296,2.5,0.0,2.5,43.1595664,-4.0878382,2020-01-13,08
297,4.1,0.0,2.6,43.1595664,-4.0878382,2020-01-13,09
298,6.5,0.11,2.5,43.1595664,-4.0878382,2020-01-13,10
299,8.2,0.11,2.8,43.1595664,-4.0878382,2020-01-13,11
300,9.7,0.0,4.0,43.1595664,-4.0878382,2020-01-13,12
301,10.6,0.0,5.0,43.1595664,-4.0878382,2020-01-13,13
302,10.2,0.0,4.9,43.1595664,-4.0878382,2020-01-13,14
303,9.1,0.0,5.6,43.1595664,-4.0878382,2020-01-13,15
304,7.9,0.0,7.0,43.1595664,-4.0878382,2020-01-13,16
305,6.2,0.0,7.4,43.1595664,-4.0878382,2020-01-13,17
306,4.5,0.0,7.4,43.1595664,-4.0878382,2020-01-13,18
307,5.0,0.0,8.2,43.1595664,-4.0878382,2020-01-13,19
308,4.5,0.0,7.0,43.1595664,-4.0878382,2020-01-13,20
309,4.8,0.0,6.5,43.1595664,-4.0878382,2020-01-13,21
310,5.3,0.0,7.5,43.1595664,-4.0878382,2020-01-13,22
311,5.6,0.0,8.8,43.1595664,-4.0878382,2020-01-13,23
312,5.4,0.0,8.6,43.1595664,-4.0878382,2020-01-14,00
313,6.3,0.0,9.9,43.1595664,-4.0878382,2020-01-14,01
314,6.9,0.0,9.1,43.1595664,-4.0878382,2020-01-14,02
315,6.8,0.0,9.0,43.1595664,-4.0878382,2020-01-14,03
316,6.4,0.0,8.3,43.1595664,-4.0878382,2020-01-14,04
317,6.3,0.0,8.2,43.1595664,-4.0878382,2020-01-14,05
318,6.4,0.0,8.5,43.1595664,-4.0878382,2020-01-14,06
319,6.8,0.0,8.6,43.1595664,-4.0878382,2020-01-14,07
320,7.0,0.0,9.2,43.1595664,-4.0878382,2020-01-14,08
321,8.0,0.0,9.9,43.1595664,-4.0878382,2020-01-14,09
322,8.4,0.0,10.1,43.1595664,-4.0878382,2020-01-14,10
323,7.5,0.0,10.7,43.1595664,-4.0878382,2020-01-14,11
324,7.5,0.0,10.5,43.1595664,-4.0878382,2020-01-14,12
325,6.8,0.0,10.6,43.1595664,-4.0878382,2020-01-14,13
326,7.3,0.0,9.5,43.1595664,-4.0878382,2020-01-14,14
327,7.2,0.0,8.9,43.1595664,-4.0878382,2020-01-14,15
328,6.9,0.0,9.9,43.1595664,-4.0878382,2020-01-14,16
329,6.8,0.0,10.3,43.1595664,-4.0878382,2020-01-14,17
330,7.1,0.62,11.0,43.1595664,-4.0878382,2020-01-14,18
331,7.2,2.42,11.7,43.1595664,-4.0878382,2020-01-14,19
332,6.7,0.32,10.7,43.1595664,-4.0878382,2020-01-14,20
333,6.4,0.42,10.6,43.1595664,-4.0878382,2020-01-14,21
334,6.4,0.0,10.4,43.1595664,-4.0878382,2020-01-14,22
335,6.5,0.0,9.1,43.1595664,-4.0878382,2020-01-14,23
336,6.5,0.0,9.8,43.1595664,-4.0878382,2020-01-15,00
337,6.7,0.05,10.9,43.1595664,-4.0878382,2020-01-15,01
338,7.1,0.55,13.8,43.1595664,-4.0878382,2020-01-15,02
339,7.4,1.44,16.3,43.1595664,-4.0878382,2020-01-15,03
340,7.4,6.99,16.4,43.1595664,-4.0878382,2020-01-15,04
341,7.3,12.01,14.6,43.1595664,-4.0878382,2020-01-15,05
342,7.3,10.22,12.5,43.1595664,-4.0878382,2020-01-15,06
343,7.2,6.87,8.2,43.1595664,-4.0878382,2020-01-15,07
344,7.2,11.07,8.6,43.1595664,-4.0878382,2020-01-15,08
345,7.5,7.79,7.4,43.1595664,-4.0878382,2020-01-15,09
346,7.3,1.29,1.7,43.1595664,-4.0878382,2020-01-15,10
347,6.8,0.0,1.5,43.1595664,-4.0878382,2020-01-15,11
348,7.3,0.0,2.2,43.1595664,-4.0878382,2020-01-15,12
349,9.5,0.0,3.6,43.1595664,-4.0878382,2020-01-15,13
350,9.0,0.0,1.9,43.1595664,-4.0878382,2020-01-15,14
351,9.1,0.0,2.8,43.1595664,-4.0878382,2020-01-15,15
352,8.5,0.0,2.2,43.1595664,-4.0878382,2020-01-15,16
353,7.5,0.0,2.2,43.1595664,-4.0878382,2020-01-15,17
354,6.1,0.0,2.8,43.1595664,-4.0878382,2020-01-15,18
355,6.1,0.0,4.6,43.1595664,-4.0878382,2020-01-15,19
356,6.0,0.0,6.0,43.1595664,-4.0878382,2020-01-15,20
357,6.7,0.0,7.3,43.1595664,-4.0878382,2020-01-15,21
358,7.8,0.0,8.6,43.1595664,-4.0878382,2020-01-15,22
359,8.0,0.0,9.9,43.1595664,-4.0878382,2020-01-15,23
360,8.2,0.0,10.7,43.1595664,-4.0878382,2020-01-16,00
361,9.0,0.0,12.1,43.1595664,-4.0878382,2020-01-16,01
362,9.2,0.0,12.5,43.1595664,-4.0878382,2020-01-16,02
363,8.3,0.0,10.6,43.1595664,-4.0878382,2020-01-16,03
364,8.7,0.5,10.0,43.1595664,-4.0878382,2020-01-16,04
365,8.2,1.25,10.1,43.1595664,-4.0878382,2020-01-16,05
366,8.4,0.67,11.6,43.1595664,-4.0878382,2020-01-16,06
367,9.1,0.14,12.2,43.1595664,-4.0878382,2020-01-16,07
368,8.9,0.0,12.2,43.1595664,-4.0878382,2020-01-16,08
369,8.8,3.32,12.3,43.1595664,-4.0878382,2020-01-16,09
370,8.8,7.45,12.0,43.1595664,-4.0878382,2020-01-16,10
371,9.2,6.76,12.3,43.1595664,-4.0878382,2020-01-16,11
372,9.8,4.04,12.1,43.1595664,-4.0878382,2020-01-16,12
373,10.6,3.55,8.6,43.1595664,-4.0878382,2020-01-16,13
374,10.4,0.0,6.6,43.1595664,-4.0878382,2020-01-16,14
375,10.0,0.0,7.7,43.1595664,-4.0878382,2020-01-16,15
376,10.1,0.0,10.5,43.1595664,-4.0878382,2020-01-16,16
377,9.9,0.55,11.2,43.1595664,-4.0878382,2020-01-16,17
378,8.6,0.66,11.2,43.1595664,-4.0878382,2020-01-16,18
379,8.3,0.07,10.2,43.1595664,-4.0878382,2020-01-16,19
380,6.4,0.0,9.3,43.1595664,-4.0878382,2020-01-16,20
381,5.9,0.0,7.2,43.1595664,-4.0878382,2020-01-16,21
382,6.1,0.0,8.1,43.1595664,-4.0878382,2020-01-16,22
383,6.4,0.0,7.3,43.1595664,-4.0878382,2020-01-16,23
384,6.4,0.0,6.0,43.1595664,-4.0878382,2020-01-17,00
385,6.6,0.0,4.3,43.1595664,-4.0878382,2020-01-17,01
386,6.1,0.0,4.0,43.1595664,-4.0878382,2020-01-17,02
